-30;337.45993;617.2719;1.6860884
-30;341.92175;618.26385;1.6957803
-30;346.393;619.2125;1.7054721
-30;350.87326;620.1178;1.715164
-30;355.36212;620.9796;1.7248559
-30;359.85913;621.7979;1.7345479
-30;364.3639;622.5726;1.7442398
-25;-1.493417;4.3255997;0.009414845
-25;-2.94096;8.672962;0.018666193
-25;-4.343294;13.041702;0.027820736
-25;-5.700797;17.431412;0.03691885
-25;-7.013671;21.841671;0.045985393
-25;-8.282008;26.27205;0.055035844
-25;-9.505831;30.722118;0.064079866
-25;-10.685117;35.191437;0.0731235
-25;-11.819813;39.67956;0.082170516
-25;-12.909846;44.18605;0.091223255
-25;-13.955131;48.710457;0.10028314
-25;-14.95557;53.252335;0.10935103
-25;-15.911061;57.811234;0.118427426
-25;-16.821497;62.386703;0.12751259
-25;-17.686766;66.978294;0.13660665
-25;-18.506754;71.58555;0.14570963
-25;-19.281345;76.208015;0.15482153
-25;-20.010424;80.84523;0.16394226
-25;-20.69387;85.49674;0.17307177
-25;-21.331566;90.162094;0.18220995
-25;-21.923391;94.84082;0.19135672
-25;-22.469229;99.532455;0.20051195
-25;-22.968958;104.236534;0.20967555
-25;-23.422462;108.95259;0.21884742
-25;-23.829624;113.68016;0.22802748
-25;-24.190329;118.41877;0.2372156
-25;-24.50446;123.167946;0.24641168
-25;-24.771904;127.927216;0.25561565
-25;-24.99255;132.6961;0.2648274
-25;-25.166286;137.47414;0.27404684
-25;-25.293007;142.26082;0.28327385
-25;-25.372606;147.05568;0.29250836
-25;-25.404982;151.85823;0.3017503
-25;-25.390032;156.668;0.31099957
-25;-25.327658;161.48448;0.32025608
-25;-25.217766;166.3072;0.32951975
-25;-25.060263;171.13567;0.3387905
-25;-24.85506;175.96938;0.34806827
-25;-24.602074;180.80783;0.35735297
-25;-24.301218;185.65054;0.3666445
-25;-23.952417;190.49702;0.37594283
-25;-23.555593;195.34677;0.38524786
-25;-23.110678;200.19926;0.3945595
-25;-22.617601;205.05402;0.4038777
-25;-22.0763;209.91052;0.4132024
-25;-21.486713;214.76828;0.42253354
-25;-20.84879;219.62677;0.43187103
-25;-20.162474;224.4855;0.4412148
-25;-19.42772;229.34396;0.4505648
-25;-18.644485;234.20163;0.45992097
-25;-17.812733;239.058;0.46928325
-25;-16.932428;243.91255;0.47865155
-25;-16.003542;248.76477;0.48802584
-25;-15.026051;253.61415;0.49740607
-25;-13.999934;258.46017;0.5067921
-25;-12.925179;263.3023;0.51618403
-25;-11.801773;268.14005;0.52558166
-25;-10.629714;272.97287;0.534985
-25;-9.409001;277.80026;0.544394
-25;-8.13964;282.6217;0.5538086
-25;-6.82164;287.43668;0.5632288
-25;-5.455017;292.24466;0.5726544
-25;-4.039792;297.04514;0.5820855
-25;-2.5759907;301.83755;0.5915219
-25;-1.0636442;306.6214;0.6009637
-25;0.49721098;311.39618;0.6104108
-25;2.1065326;316.16135;0.61986315
-25;3.7642736;320.91638;0.6293207
-25;5.4703813;325.66077;0.63878334
-25;7.2247977;330.39395;0.6482511
-25;9.027459;335.11545;0.65772396
-25;10.878296;339.8247;0.6672018
-25;12.777235;344.5212;0.6766847
-25;14.7241955;349.20444;0.6861724
-25;16.719091;353.87387;0.69566506
-25;18.761831;358.529;0.7051626
-25;20.852318;363.16928;0.7146649
-25;22.99045;367.79422;0.72417194
-25;25.176119;372.40326;0.73368376
-25;27.40921;376.9959;0.74320024
-25;29.689606;381.57162;0.75272137
-25;32.01718;386.1299;0.7622471
-25;34.391804;390.67023;0.7717774
-25;36.81334;395.19208;0.7813122
-25;39.281643;399.69495;0.7908516
-25;41.79657;404.1783;0.8003954
-25;44.357964;408.64166;0.8099437
-25;46.965668;413.08447;0.8194963
-25;49.61952;417.50623;0.8290532
-25;52.319344;421.90643;0.8386145
-25;55.06497;426.28458;0.8481801
-25;57.85621;430.64017;0.85774994
-25;60.69288;434.9727;0.867324
-25;63.574787;439.28165;0.8769022
-25;66.50173;443.56653;0.8864846
-25;69.47351;447.8268;0.89607114
-25;72.489914;452.06204;0.90566176
-25;75.55073;456.2717;0.91525644
